hash;data_de_cadastro;canal_de_atendimento;denuncia_emergencial;denunciante;cenario_da_violacao;pais;uf;municipio;frequencia;inicio_das_violacoes;sl_quantidade_vitimas;grupo_vulneravel;motivacao;relacao_vitima_suspeito;sl_vitima_cadastro;genero_da_vitima;orientacao_sexual_da_vitima;faixa_etaria_da_vitima;nacionalidade_da_vitima;sl_vitima_naturalidade;sl_vitima_naturalizado_uf;sl_vitima_naturalizado_municipio;deficiencia_da_vitima;doenca_rara_da_vitima;deficiencia_relacionada_a_doenca_rara;vitima_preso_a;pais_da_vitima;uf_da_vitima;municipio_da_vitima;profissao_da_vitima;grau_de_instrucao_da_vitima;religiao_da_vitima;raca_cor_da_vitima;etnia_da_vitima;faixa_de_renda_da_vitima;natureza_juridica_do_suspeito;genero_do_suspeito;orientacao_sexual_do_suspeito;faixa_etaria_do_suspeito;suspeito_nacionalidade;sl_suspeito_naturalidade;sl_suspeito_naturalizado_uf;sl_suspeito_naturalizado_municipio;deficiencia_do_suspeito;doenca_rara_do_suspeito;deficiencia_relacionada_a_doenca_rara_suspeito;suspeito_preso;pais_do_suspeito;uf_do_suspeito;sl_suspeito_municipio;profissao_do_suspeito;grau_de_instrucao_do_suspeito;religiao_do_suspeito;raca_cor_do_suspeito;suspeito_etnia;faixa_de_renda_do_suspeito;vinculo_orgao_pj_do_suspeito;sl_suspeito_ramo;suspeito_especificacao_etnia;vitima_especificacao_etnia;violacao
734D74FCE5EA6095A4BF3A52EBC67BF8D564ACCC67E238D03E87045D3AA82851;2024-02-01 10:14:25.737;TELEFÔNICO;NÃO;TERCEIRO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BR | BRASIL;MG;3136702 | JUIZ DE FORA;DIARIAMENTE;HÁ MAIS DE UM ANO;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;MOTIVAÇÃO.EM RAZÃO DA CONDIÇÃO SOCIAL;PESSOA COM QUEM MANTÉM/MANTEVE CONVIVÊNCIA FAMILIAR;PESSOA FÍSICA;MASCULINO;;01 ANO;BR | BRASIL;;;;NÃO;NÃO;;;BR | BRASIL;MG;3136702 | JUIZ DE FORA;;;;BRANCA;;;PESSOA FÍSICA;FEMININO;NÃO;40 A 44 ANOS;BR | BRASIL;;;;NÃO;NÃO;;NÃO;BR | BRASIL;MG;3136702 | JUIZ DE FORA;OUTROS NÃO LISTADOS;;;PARDA;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
902293D4A4EA4861C23ADBE8E17CAE83693244DA950E5E8222CA3E410887CF13;2024-02-01 10:24:09.200;TELEFÔNICO;NÃO;TERCEIRO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BR | BRASIL;MG;3136702 | JUIZ DE FORA;DIARIAMENTE;HÁ MAIS DE UM ANO;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;OUTRO(S) ELEMENTO(S);OUTROS;PESSOA FÍSICA;MASCULINO;;01 ANO;BR | BRASIL;;;;NÃO;NÃO;;;BR | BRASIL;MG;3136702 | JUIZ DE FORA;;;AGNÓSTICO/ATEU/SEM RELIGIÃO;BRANCA;;;PESSOA FÍSICA;MASCULINO;NÃO;40 A 44 ANOS;BR | BRASIL;;;;NÃO;NÃO;;NÃO;BR | BRASIL;MG;3136702 | JUIZ DE FORA;NÃO SABE INFORMAR;;NÃO SABE;PARDA;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
3E7A07C0EDA6015FDD5CA39F41FFF0F3DF37A58FD51CBB6F6A62BEFE933D46B5;2024-02-01 10:24:09.200;TELEFÔNICO;NÃO;TERCEIRO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BR | BRASIL;MG;3136702 | JUIZ DE FORA;DIARIAMENTE;HÁ MAIS DE UM ANO;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;OUTRO(S) ELEMENTO(S);OUTROS;PESSOA FÍSICA;MASCULINO;;01 ANO;BR | BRASIL;;;;NÃO;NÃO;;;BR | BRASIL;MG;3136702 | JUIZ DE FORA;;;AGNÓSTICO/ATEU/SEM RELIGIÃO;BRANCA;;;PESSOA FÍSICA;FEMININO;NÃO;40 A 44 ANOS;BR | BRASIL;;;;NÃO;NÃO;;NÃO;BR | BRASIL;MG;3136702 | JUIZ DE FORA;OUTROS NÃO LISTADOS;;CATÓLICA APOSTÓLICA ROMANA;PARDA;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
C09E3CA61766491EB91280E3EE8C2C801305FC942854C5F1DA5C2FBA62469FF1;2024-02-02 10:17:22.977;TELEFÔNICO;NÃO;TERCEIRO;CASA DO SUSPEITO;BR | BRASIL;PR;4106902 | CURITIBA;DIARIAMENTE;HÁ MAIS DE SEIS MESES;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;MÃE;PESSOA FÍSICA;FEMININO;;MENOS DE 01 ANO;BR | BRASIL;;;;;NÃO;;;BR | BRASIL;PR;4106902 | CURITIBA;;ANALFABETO/SEM INSTRUÇÃO;;BRANCA;;;PESSOA FÍSICA;FEMININO;NÃO;25 A 29 ANOS;BR | BRASIL;;;;;NÃO;;NÃO INFORMADO;BR | BRASIL;PR;4106902 | CURITIBA;NÃO SABE INFORMAR;;;BRANCA;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
122330866C368B8F7F02011D2B5F7C47C08BF3D2726B7D6D3BDE7F4E76DBDFA7;2024-02-02 10:17:22.977;TELEFÔNICO;NÃO;TERCEIRO;CASA DO SUSPEITO;BR | BRASIL;PR;4106902 | CURITIBA;DIARIAMENTE;HÁ MAIS DE SEIS MESES;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;MÃE;PESSOA FÍSICA;FEMININO;;MENOS DE 01 ANO;BR | BRASIL;;;;;NÃO;;;BR | BRASIL;PR;4106902 | CURITIBA;;ANALFABETO/SEM INSTRUÇÃO;;BRANCA;;;PESSOA FÍSICA;FEMININO;NÃO;30 A 34 ANOS;BR | BRASIL;;;;;NÃO;;NÃO INFORMADO;BR | BRASIL;PR;4106902 | CURITIBA;NÃO SABE INFORMAR;;;BRANCA;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
643314479B58C7F3F8F33C46CE24E9EBC2470AD08026BA9B7B9806800390DAA9;2024-02-04 22:27:57.030;WHATSAPP;NÃO;A PRÓPRIA VÍTIMA;NÃO SABE INFORMAR;BR | BRASIL;ATENDIMENTO INTERROMPIDO;ATENDIMENTO INTERROMPIDO;NÃO SABE INFORMAR;NÃO SABE INFORMAR;2;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;;OUTROS;PESSOA FÍSICA;MASCULINO;NÃO;25 A 29 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;;;;;;AMARELA;;;PESSOA FÍSICA;NÃO INFORMADO;NÃO;NÃO INFORMADO;BR | BRASIL;;;;;NÃO;;NÃO INFORMADO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;NÃO SABE INFORMAR;;;NÃO INFORMADO;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
A5E4C1037FDB435D80537AEC22B66BC681A953F5586816869E8354C0AAAF92F3;2024-02-04 22:27:57.030;WHATSAPP;NÃO;A PRÓPRIA VÍTIMA;NÃO SABE INFORMAR;BR | BRASIL;ATENDIMENTO INTERROMPIDO;ATENDIMENTO INTERROMPIDO;NÃO SABE INFORMAR;NÃO SABE INFORMAR;2;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;;OUTROS;PESSOA FÍSICA;MASCULINO;NÃO;25 A 29 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;;;;;;AMARELA;;;COMUNIDADE/FAMÍLIA;;;;BR | BRASIL;;;;;;;;MX | MÉXICO;;;;;;;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
E204E2006CA3DF41D9F1EC33C4A01EC5A35CDE8E886987C89508A79EFDAE77AE;2024-02-04 22:27:57.030;WHATSAPP;NÃO;A PRÓPRIA VÍTIMA;NÃO SABE INFORMAR;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;NÃO SABE INFORMAR;NÃO SABE INFORMAR;2;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;;OUTROS;COMUNIDADE/FAMÍLIA;;;25 A 29 ANOS;BR | BRASIL;;;;;;;;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;;NÃO INFORMADO;;;COMUNIDADE/FAMÍLIA;;;;BR | BRASIL;;;;;;;;MX | MÉXICO;;;;;;;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
D169CEB8F4A42037E61F962D417ACF501B3B5B1E8C7510B8D8EAA3FC205CDA00;2024-02-04 22:27:57.030;WHATSAPP;NÃO;A PRÓPRIA VÍTIMA;NÃO SABE INFORMAR;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;NÃO SABE INFORMAR;NÃO SABE INFORMAR;2;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;;OUTROS;COMUNIDADE/FAMÍLIA;;;25 A 29 ANOS;BR | BRASIL;;;;;;;;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;;NÃO INFORMADO;;;PESSOA FÍSICA;NÃO INFORMADO;NÃO;NÃO INFORMADO;BR | BRASIL;;;;;NÃO;;NÃO INFORMADO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;NÃO SABE INFORMAR;;;NÃO INFORMADO;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
51ED36CBF390DDFC4A6ECD880965914C458EED165C7AED12D63797697A42F369;2024-02-08 13:58:24.243;TELEFÔNICO;NÃO;TERCEIRO;CASA DA VÍTIMA;BR | BRASIL;AM;1302603 | MANAUS;DIARIAMENTE;HÁ MAIS DE UM ANO;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;MÃE;PESSOA FÍSICA;FEMININO;;02 ANOS;BR | BRASIL;;;;;NÃO;;;BR | BRASIL;AM;1302603 | MANAUS;;;;PARDA;;;PESSOA FÍSICA;FEMININO;NÃO;30 A 34 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;AM;1302603 | MANAUS;PROFESSOR DO ENSINO FUNDAMENTAL;;;PARDA;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
6C2C9B7584A0EFACD71CE10B22CD1AFA784E004D8BF09AA1F55EC59C3984A47B;2024-02-08 13:58:24.243;TELEFÔNICO;NÃO;TERCEIRO;CASA DA VÍTIMA;BR | BRASIL;AM;1302603 | MANAUS;DIARIAMENTE;HÁ MAIS DE UM ANO;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;MÃE;PESSOA FÍSICA;FEMININO;;02 ANOS;BR | BRASIL;;;;;NÃO;;;BR | BRASIL;AM;1302603 | MANAUS;;;;PARDA;;;PESSOA FÍSICA;FEMININO;NÃO;20 A 24 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;AM;1302603 | MANAUS;NÃO SABE INFORMAR;;;PARDA;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
4BD0B6EC4BF5367AA0E08BAF29DDE71E0ED4BA21410F1EB1469EF3D1F358BF82;2024-02-10 21:50:48.893;TELEFÔNICO;NÃO;TERCEIRO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BR | BRASIL;CE;2302602 | CAMOCIM;NÃO SABE INFORMAR;HÁ MAIS DE CINCO ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;OUTRO(S) ELEMENTO(S);OUTROS;PESSOA FÍSICA;FEMININO;;03 ANOS;BR | BRASIL;;;;NÃO;NÃO;;;BR | BRASIL;CE;2302602 | CAMOCIM;;;;NÃO INFORMADO;;;PESSOA FÍSICA;FEMININO;NÃO;40 A 44 ANOS;BR | BRASIL;;;;NÃO;NÃO;;NÃO;BR | BRASIL;CE;2302602 | CAMOCIM;OUTROS NÃO LISTADOS;;;BRANCA;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - INTERNACIONAL
4BD0B6EC4BF5367AA0E08BAF29DDE71E0ED4BA21410F1EB1469EF3D1F358BF82;2024-02-10 21:50:48.893;TELEFÔNICO;NÃO;TERCEIRO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BR | BRASIL;CE;2302602 | CAMOCIM;NÃO SABE INFORMAR;HÁ MAIS DE CINCO ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;;03 ANOS;BR | BRASIL;;;;;NÃO;;;BR | BRASIL;CE;2302602 | CAMOCIM;;;;NÃO INFORMADO;;;PESSOA FÍSICA;FEMININO;NÃO;40 A 44 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;CE;2302602 | CAMOCIM;OUTROS NÃO LISTADOS;;;BRANCA;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
1ADB0C2D886CA900180DBB6C4FE4C0943B9CBF751E15E936E50882858BEBA624;2024-02-11 15:19:52.423;TELEFÔNICO;NÃO;TERCEIRO;OUTROS;BR | BRASIL;PE;2611606 | RECIFE;ÚNICA OCORRÊNCIA;NÃO SE APLICA;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;MÃE;PESSOA FÍSICA;FEMININO;;RECÉM-NASCIDO (ATÉ 28 DIAS);BR | BRASIL;;;;;NÃO;;;BR | BRASIL;PE;2611606 | RECIFE;;;;NÃO INFORMADO;;;PESSOA FÍSICA;MASCULINO;NÃO;NÃO INFORMADO;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;PE;2611606 | RECIFE;NÃO SABE INFORMAR;;;NÃO INFORMADO;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
F98547FAEB6BABE6572AEE28CE60E80AD7B6FC74DFD0906FC303E3CC7C1E49C6;2024-02-11 15:19:52.423;TELEFÔNICO;NÃO;TERCEIRO;OUTROS;BR | BRASIL;PE;2611606 | RECIFE;ÚNICA OCORRÊNCIA;NÃO SE APLICA;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;MÃE;PESSOA FÍSICA;FEMININO;;RECÉM-NASCIDO (ATÉ 28 DIAS);BR | BRASIL;;;;;NÃO;;;BR | BRASIL;PE;2611606 | RECIFE;;;;NÃO INFORMADO;;;PESSOA FÍSICA;FEMININO;NÃO;25 A 29 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;PE;2611606 | RECIFE;NÃO SABE INFORMAR;;;NÃO INFORMADO;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
