hash;data_de_cadastro;canal_de_atendimento;denuncia_emergencial;denunciante;cenario_da_violacao;pais;uf;municipio;frequencia;inicio_das_violacoes;sl_quantidade_vitimas;grupo_vulneravel;motivacao;relacao_vitima_suspeito;sl_vitima_cadastro;genero_da_vitima;orientacao_sexual_da_vitima;faixa_etaria_da_vitima;nacionalidade_da_vitima;sl_vitima_naturalidade;sl_vitima_naturalizado_uf;sl_vitima_naturalizado_municipio;deficiencia_da_vitima;doenca_rara_da_vitima;deficiencia_relacionada_a_doenca_rara;vitima_preso_a;pais_da_vitima;uf_da_vitima;municipio_da_vitima;profissao_da_vitima;grau_de_instrucao_da_vitima;religiao_da_vitima;raca_cor_da_vitima;etnia_da_vitima;faixa_de_renda_da_vitima;natureza_juridica_do_suspeito;genero_do_suspeito;orientacao_sexual_do_suspeito;faixa_etaria_do_suspeito;suspeito_nacionalidade;sl_suspeito_naturalidade;sl_suspeito_naturalizado_uf;sl_suspeito_naturalizado_municipio;deficiencia_do_suspeito;doenca_rara_do_suspeito;deficiencia_relacionada_a_doenca_rara_suspeito;suspeito_preso;pais_do_suspeito;uf_do_suspeito;sl_suspeito_municipio;profissao_do_suspeito;grau_de_instrucao_do_suspeito;religiao_do_suspeito;raca_cor_do_suspeito;suspeito_etnia;faixa_de_renda_do_suspeito;vinculo_orgao_pj_do_suspeito;sl_suspeito_ramo;suspeito_especificacao_etnia;vitima_especificacao_etnia;violacao
B98A72F09D8C93DA177557CF36A0039AA0539ABE6D3E0CBB221487674031766D;2025-07-03 20:27:36.717;TELEFÔNICO;NÃO;TERCEIRO;CASA DA VÍTIMA;BQ | PAÍSES BAIXOS CARIBENHOS;;;DIARIAMENTE;HÁ UM MÊS;1;VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE;;AMIGO(A);PESSOA FÍSICA;MASCULINO;NÃO;25 A 29 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BQ | PAÍSES BAIXOS CARIBENHOS;;;;;;PRETA;;;PESSOA FÍSICA;MASCULINO;NÃO;45 A 49 ANOS;IT | ITÁLIA;;;;;NÃO;;NÃO;BQ | PAÍSES BAIXOS CARIBENHOS;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;OUTROS NÃO LISTADOS;;;BRANCA;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
CB828D36E2BE185E92E39F9F5DFA2124B067463D61416C2F78B90E0E579FBB40;2025-07-04 11:46:42.233;WHATSAPP;RISCO IMINENTE DE MORTE DA VÍTIMA;TERCEIRO;UNIDADE PRISIONAL;AE | EMIRADOS ÁRABES UNIDOS;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;DIARIAMENTE;HÁ UM MÊS;1;VIOLÊNCIA CONTRA A MULHER;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;35 A 39 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;MG;3106705 | BETIM;;ENSINO FUNDAMENTAL INCOMPLETO;;PARDA;;;ÓRGÃO PÚBLICO;;;;BR | BRASIL;;;;;;;;AE | EMIRADOS ÁRABES UNIDOS;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;;;;;;SEGURANÇA PÚBLICA, FORÇAS ARMADAS, DEFESA CIVIL, BOMBEIROS E ASSEMELHADOS ? FEDERAL;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE MULHERES - INTERNACIONAL
A25FA38FBA68A6DBFB5A330B4B6549452F2452A63A2AD88B23541BF83B8458E3;2025-07-08 02:55:59.580;TELEFÔNICO;NÃO;TERCEIRO;CASA DA VÍTIMA;BR | BRASIL;ES;3202454 | IBATIBA;OCASIONALMENTE;NÃO SABE INFORMAR;1;VIOLÊNCIA CONTRA A MULHER;;DESCONHECIDO(A);PESSOA FÍSICA;FEMININO;NÃO;25 A 29 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;ES;3202454 | IBATIBA;;ENSINO MÉDIO INCOMPLETO;CATÓLICA APOSTÓLICA ROMANA;BRANCA;;;PESSOA FÍSICA;NÃO SE APLICA - VÍTIMA COMUNIDADE/FAMÍLIA;NÃO;NÃO INFORMADO;BR | BRASIL;;;;;NÃO;;NÃO INFORMADO;BR | BRASIL;SP;3550308 | SÃO PAULO;OUTROS NÃO LISTADOS;;;;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE MULHERES - INTERNACIONAL
FD2E083B13A5E1232AD6085748C4443FAC1B48C0BA6EF5A14A2A91C3F750CE7F;2025-07-10 13:39:38.567;TELEFÔNICO;NÃO;TERCEIRO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BR | BRASIL;MG;3169307 | TRÊS CORAÇÕES;NÃO SABE INFORMAR;HÁ UM MÊS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;PADRASTO/MADRASTA;PESSOA FÍSICA;FEMININO;NÃO;08 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;MG;3169307 | TRÊS CORAÇÕES;;ENSINO FUNDAMENTAL INCOMPLETO;;PRETA;;;PESSOA FÍSICA;MASCULINO;NÃO;;BR | BRASIL;;;;;NÃO;;;BR | BRASIL;MG;3169307 | TRÊS CORAÇÕES;NÃO SABE INFORMAR;;;PARDA;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
6F20583166F559B9DC0E25D9BEC08A0B7559BA7F0F2838DBFE0E17089AC6F69F;2025-07-11 11:47:17.710;TELEFÔNICO;NÃO;TERCEIRO;LOCAL DE TRABALHO DO AGRESSOR;BR | BRASIL;SC;4204608 | CRICIÚMA;NÃO SABE INFORMAR;NÃO SABE INFORMAR;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;;04 ANOS;BR | BRASIL;;;;;NÃO;;;BR | BRASIL;SC;4204608 | CRICIÚMA;;;;NÃO INFORMADO;;;PESSOA FÍSICA;FEMININO;NÃO;40 A 44 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;SC;4204608 | CRICIÚMA;NÃO SABE INFORMAR;;;PARDA;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - INTERNACIONAL
6F20583166F559B9DC0E25D9BEC08A0B7559BA7F0F2838DBFE0E17089AC6F69F;2025-07-11 11:47:17.710;TELEFÔNICO;NÃO;TERCEIRO;LOCAL DE TRABALHO DO AGRESSOR;BR | BRASIL;SC;4204608 | CRICIÚMA;NÃO SABE INFORMAR;NÃO SABE INFORMAR;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;;04 ANOS;BR | BRASIL;;;;;NÃO;;;BR | BRASIL;SC;4204608 | CRICIÚMA;;;;NÃO INFORMADO;;;PESSOA FÍSICA;FEMININO;NÃO;40 A 44 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;SC;4204608 | CRICIÚMA;NÃO SABE INFORMAR;;;PARDA;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
D8A514E44FA8704EA96A7AD6C55C3A69C2F1811F669A8CF9F01C53BEB767FF19;2025-07-11 11:47:17.710;TELEFÔNICO;NÃO;TERCEIRO;LOCAL DE TRABALHO DO AGRESSOR;BR | BRASIL;SC;4204608 | CRICIÚMA;NÃO SABE INFORMAR;NÃO SABE INFORMAR;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;;04 ANOS;BR | BRASIL;;;;;NÃO;;;BR | BRASIL;SC;4204608 | CRICIÚMA;;;;NÃO INFORMADO;;;PESSOA FÍSICA;FEMININO;NÃO;25 A 29 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;PA;1502202 | CAPANEMA;NÃO SABE INFORMAR;;;;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - INTERNACIONAL
D8A514E44FA8704EA96A7AD6C55C3A69C2F1811F669A8CF9F01C53BEB767FF19;2025-07-11 11:47:17.710;TELEFÔNICO;NÃO;TERCEIRO;LOCAL DE TRABALHO DO AGRESSOR;BR | BRASIL;SC;4204608 | CRICIÚMA;NÃO SABE INFORMAR;NÃO SABE INFORMAR;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;;04 ANOS;BR | BRASIL;;;;;NÃO;;;BR | BRASIL;SC;4204608 | CRICIÚMA;;;;NÃO INFORMADO;;;PESSOA FÍSICA;FEMININO;NÃO;25 A 29 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;PA;1502202 | CAPANEMA;NÃO SABE INFORMAR;;;;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
999CBF2DFB70AE10A9DA108AA440A37052064FAB18C616723F669CF0312A7D19;2025-07-13 19:32:46.757;TELEFÔNICO;NÃO;TERCEIRO;CASA DA VÍTIMA;BR | BRASIL;PR;4119905 | PONTA GROSSA;DIARIAMENTE;HÁ MAIS DE UM ANO;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;DESCONHECIDO(A);PESSOA FÍSICA;FEMININO;NÃO;17 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;PR;4119905 | PONTA GROSSA;;;;BRANCA;;;PESSOA FÍSICA;FEMININO;NÃO;50 A 54 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;OUTROS NÃO LISTADOS;;;;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
177E524E37E8A3EA731BB0AB7094D4F4DE60CB42CB416F6453406F9715BA2614;2025-07-13 19:32:46.757;TELEFÔNICO;NÃO;TERCEIRO;CASA DA VÍTIMA;BR | BRASIL;PR;4119905 | PONTA GROSSA;DIARIAMENTE;HÁ MAIS DE UM ANO;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;COMUNIDADE/FAMÍLIA;;;02 ANOS;BR | BRASIL;;;;;;;;BR | BRASIL;PR;4119905 | PONTA GROSSA;;;;NÃO INFORMADO;;;PESSOA FÍSICA;FEMININO;NÃO;50 A 54 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;OUTROS NÃO LISTADOS;;;;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
2944011701D74149ABFC71DCD4E09CCFF47E47EE5FAA08471D2C7DF0490D1417;2025-07-13 19:32:46.757;TELEFÔNICO;NÃO;TERCEIRO;CASA DA VÍTIMA;BR | BRASIL;PR;4119905 | PONTA GROSSA;DIARIAMENTE;HÁ MAIS DE UM ANO;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;DESCONHECIDO(A);PESSOA FÍSICA;FEMININO;NÃO;17 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;PR;4119905 | PONTA GROSSA;;;;BRANCA;;;PESSOA FÍSICA;FEMININO;NÃO;50 A 54 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;OUTROS NÃO LISTADOS;;;PRETA;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
44D9C3EF272F53FA581CBE843069FD5FA229EC646BBC439B8CE0B607CCF16020;2025-07-13 19:32:46.757;TELEFÔNICO;NÃO;TERCEIRO;CASA DA VÍTIMA;BR | BRASIL;PR;4119905 | PONTA GROSSA;DIARIAMENTE;HÁ MAIS DE UM ANO;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;DESCONHECIDO(A);PESSOA FÍSICA;FEMININO;NÃO;17 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;PR;4119905 | PONTA GROSSA;;;;BRANCA;;;PESSOA FÍSICA;FEMININO;NÃO;;BR | BRASIL;;;;;NÃO;;;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;OUTROS NÃO LISTADOS;;;;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
5AF0F998E2B25FA8C2B95EAA3464F07FDA2F350D8B74A3E4E77EE5B62305283F;2025-07-13 19:32:46.757;TELEFÔNICO;NÃO;TERCEIRO;CASA DA VÍTIMA;BR | BRASIL;PR;4119905 | PONTA GROSSA;DIARIAMENTE;HÁ MAIS DE UM ANO;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;DESCONHECIDO(A);PESSOA FÍSICA;FEMININO;NÃO;17 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;PR;4119905 | PONTA GROSSA;;;;BRANCA;;;PESSOA FÍSICA;FEMININO;NÃO;30 A 34 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;OUTROS NÃO LISTADOS;;;;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
3BD1B14DD9B59833E49E119D49984ED50378C2563E45F30B9EA4825E6C0E1F9B;2025-07-13 19:32:46.757;TELEFÔNICO;NÃO;TERCEIRO;CASA DA VÍTIMA;BR | BRASIL;PR;4119905 | PONTA GROSSA;DIARIAMENTE;HÁ MAIS DE UM ANO;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;COMUNIDADE/FAMÍLIA;;;02 ANOS;BR | BRASIL;;;;;;;;BR | BRASIL;PR;4119905 | PONTA GROSSA;;;;NÃO INFORMADO;;;PESSOA FÍSICA;FEMININO;NÃO;30 A 34 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;OUTROS NÃO LISTADOS;;;;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
E961CD6E1172F6C9A62F5036045DF4E9AD70BEE6AB795CEDE9A6A0806CE550A2;2025-07-13 19:32:46.757;TELEFÔNICO;NÃO;TERCEIRO;CASA DA VÍTIMA;BR | BRASIL;PR;4119905 | PONTA GROSSA;DIARIAMENTE;HÁ MAIS DE UM ANO;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;COMUNIDADE/FAMÍLIA;;;02 ANOS;BR | BRASIL;;;;;;;;BR | BRASIL;PR;4119905 | PONTA GROSSA;;;;NÃO INFORMADO;;;PESSOA FÍSICA;FEMININO;NÃO;;BR | BRASIL;;;;;NÃO;;;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;OUTROS NÃO LISTADOS;;;;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
