hash;data_de_cadastro;canal_de_atendimento;denuncia_emergencial;denunciante;cenario_da_violacao;pais;uf;municipio;frequencia;inicio_das_violacoes;sl_quantidade_vitimas;grupo_vulneravel;motivacao;relacao_vitima_suspeito;sl_vitima_cadastro;genero_da_vitima;orientacao_sexual_da_vitima;faixa_etaria_da_vitima;nacionalidade_da_vitima;sl_vitima_naturalidade;sl_vitima_naturalizado_uf;sl_vitima_naturalizado_municipio;deficiencia_da_vitima;doenca_rara_da_vitima;deficiencia_relacionada_a_doenca_rara;vitima_preso_a;pais_da_vitima;uf_da_vitima;municipio_da_vitima;profissao_da_vitima;grau_de_instrucao_da_vitima;religiao_da_vitima;raca_cor_da_vitima;etnia_da_vitima;faixa_de_renda_da_vitima;natureza_juridica_do_suspeito;genero_do_suspeito;orientacao_sexual_do_suspeito;faixa_etaria_do_suspeito;suspeito_nacionalidade;sl_suspeito_naturalidade;sl_suspeito_naturalizado_uf;sl_suspeito_naturalizado_municipio;deficiencia_do_suspeito;doenca_rara_do_suspeito;deficiencia_relacionada_a_doenca_rara_suspeito;suspeito_preso;pais_do_suspeito;uf_do_suspeito;sl_suspeito_municipio;profissao_do_suspeito;grau_de_instrucao_do_suspeito;religiao_do_suspeito;raca_cor_do_suspeito;suspeito_etnia;faixa_de_renda_do_suspeito;vinculo_orgao_pj_do_suspeito;sl_suspeito_ramo;suspeito_especificacao_etnia;vitima_especificacao_etnia;violacao
54f5e47714ef9d90097955bc4cf22e5c;07/03/2022 16:08;TELEFÔNICO;RISCO IMINENTE DE MORTE DA VÍTIMA;TERCEIRO;CASA DO SUSPEITO;BRASIL;SP;SÃO PAULO;OCASIONALMENTE;HÁ MAIS DE UM ANO;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;POR MOTIVO VIL, TORPE, INSIDIOSO, CRUEL, À TRAIÇÃO, OU POR DINHEIRO;OUTROS;COMUNIDADE;N/D;N/D;;BRASIL;;;;N/D;N/D;;N/D;BRASIL;SP;SÃO PAULO;N/D;N/D;N/D;N/D;N/D;N/D;COMUNIDADE;N/D;N/D;N/D;BRASIL;;;;N/D;N/D;NÃO SABE INFORMAR;N/D;BRASIL;SP;SÃO PAULO;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
435d63b04dd10a1c7958caae4c0d4ec7;24/03/2022 22:19;TELEFÔNICO;NÃO;TERCEIRO;BAR, RESTAURANTE, LANCHONETE;BRASIL;PE;SÃO CAITANO;OCASIONALMENTE;N/D;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;PARA FINS DE EXPLORAÇÃO SEXUAL;CUIDADOR(A);COMUNIDADE;N/D;N/D;;N/D;;;;N/D;N/D;;N/D;BRASIL;PE;SÃO CAITANO;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA JURÍDICA DE DIREITO PRIVADO;N/D;N/D;N/D;N/D;;;;N/D;N/D;NÃO SABE INFORMAR;N/D;BRASIL;PE;SÃO CAITANO;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
719adcc9524163f260d46e4ffe0bf22a;17/03/2022 13:45;E-MAIL;NÃO;ANÔNIMO;CASA DA VÍTIMA;ALEMANHA;N/D;N/D;OCASIONALMENTE;HÁ MAIS DE UM ANO;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;POR VIOLÊNCIA INSTITUCIONAL;NÃO SE APLICA;PESSOA FÍSICA;MASCULINO;N/D;12 A 14 ANOS;ALEMANHA;;;;N/D;NÃO TEM DOENÇA RARA;;N/D;ALEMANHA;DENUNCIANTE NÃO SOUBE INFORMAR;N/D;N/D;N/D;N/D;N/D;N/D;N/D;ÓRGÃO PÚBLICO;N/D;N/D;N/D;N/D;;;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;ALEMANHA;N/D;N/D;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
e378f7a4a71964d768ec5925ddc6edac;16/03/2022 00:25;TELEFÔNICO;SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA;TERCEIRO;AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET);BRASIL;N/D;N/D;ÚNICA OCORRÊNCIA;NÃO SE APLICA;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;EM RAZÃO DA IDADE;NÃO SE APLICA;COMUNIDADE;N/D;N/D;;N/D;;;;N/D;N/D;;N/D;BRASIL;MG;BELO HORIZONTE;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;N/D;N/D;N/D;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;MG;BELO HORIZONTE;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
f4cd3f9c2c09895bafee35766db43323;25/03/2022 13:56;TELEFÔNICO;RISCO IMINENTE DE MORTE DA VÍTIMA;ANÔNIMO;CASA DO SUSPEITO;BRASIL;MG;DIVINOLÂNDIA DE MINAS;DIARIAMENTE;HÁ MAIS DE UM ANO;10;VIOLAÇÃO DE DIREITOS HUMANOS;N/D;DESCONHECIDO(A);COMUNIDADE;N/D;N/D;;BRASIL;;;;N/D;N/D;;N/D;BRASIL;MG;DIVINOLÂNDIA DE MINAS;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;FEMININO;N/D;55 A 59 ANOS;BRASIL;NATO;MG;VIRGINÓPOLIS;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;MG;DIVINOLÂNDIA DE MINAS;N/D;N/D;SEM RELIGIÃO;PARDA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
d2fac557aedfea1afea549897cb128fe;14/04/2022 10:50;TELEFÔNICO;SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA;ANÔNIMO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BRASIL;MG;BELO HORIZONTE;ÚNICA OCORRÊNCIA;NÃO SE APLICA;20;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;FOI PRATICADO POR DUAS OU MAIS PESSOAS;N/D;PESSOA FÍSICA;FEMININO;N/D;RECÉM NASCIDO (ATÉ 90 DIAS ? 3 MESES);BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO;NÃO;BRASIL;MG;BELO HORIZONTE;N/D;N/D;N/D;PARDA;N/D;N/D;PESSOA FÍSICA;FEMININO;N/D;45 A 49 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO;NÃO;BRASIL;MG;BELO HORIZONTE;N/D;N/D;N/D;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
f18d3ab99dae2f4f1f7c2eee09484ed3;14/04/2022 10:50;TELEFÔNICO;SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA;ANÔNIMO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BRASIL;MG;BELO HORIZONTE;ÚNICA OCORRÊNCIA;NÃO SE APLICA;20;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;PARA FINS DE ADOÇÃO;N/D;PESSOA FÍSICA;FEMININO;N/D;RECÉM NASCIDO (ATÉ 90 DIAS ? 3 MESES);BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO;NÃO;BRASIL;MG;BELO HORIZONTE;N/D;N/D;N/D;PARDA;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;35 A 39 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO;NÃO;BRASIL;MG;BELO HORIZONTE;N/D;N/D;N/D;PARDA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
3eb4c90aa2217517ac9b421cc0fbe1fa;07/04/2022 18:58;TELEFÔNICO;NÃO;TERCEIRO;LOJA;BRASIL;BA;SALVADOR;DIARIAMENTE;HÁ MAIS DE UM ANO;20;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;POR CONDUTAS EXCESSIVAS/ DESNECESSÁRIAS/ DESACONSELHADAS;MÃE;PESSOA FÍSICA;FEMININO;N/D;00 A 01 ANO;BRASIL;NATO;BA;SALVADOR;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;BA;SALVADOR;N/D;N/D;N/D;PARDA;N/D;N/D;PESSOA FÍSICA;FEMININO;N/D;30 A 34 ANOS;BRASIL;NATO;BA;SALVADOR;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;BA;SALVADOR;N/D;N/D;N/D;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
abcc23cdf31c8da485728f5609522fdc;07/04/2022 18:58;TELEFÔNICO;NÃO;TERCEIRO;LOJA;BRASIL;BA;SALVADOR;DIARIAMENTE;HÁ MAIS DE UM ANO;20;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;POR CONDUTAS EXCESSIVAS/ DESNECESSÁRIAS/ DESACONSELHADAS;PAI;PESSOA FÍSICA;FEMININO;N/D;00 A 01 ANO;BRASIL;NATO;BA;SALVADOR;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;BA;SALVADOR;N/D;N/D;N/D;PARDA;N/D;N/D;PESSOA FÍSICA;FEMININO;N/D;35 A 39 ANOS;BRASIL;NATO;BA;SALVADOR;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;BA;SALVADOR;N/D;N/D;N/D;PARDA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
54340a1750edb8931c0b5d5fdd03a80c;06/04/2022 13:27;TELEFÔNICO;NÃO;TERCEIRO;AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET);BRASIL;N/D;N/D;DIARIAMENTE;HÁ MAIS DE SEIS MESES;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;POR CONDUTAS EXCESSIVAS/ DESNECESSÁRIAS/ DESACONSELHADAS;DESCONHECIDO(A);COMUNIDADE;N/D;N/D;;BRASIL;;;;N/D;N/D;;N/D;BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;N/D;N/D;N/D;N/D;N/D;DEMAIS COMUNIDADES TRADICIONAIS;N/D;COMUNIDADE;N/D;N/D;N/D;BRASIL;;;;N/D;N/D;NÃO SABE INFORMAR;N/D;BRASIL;N/D;N/D;N/D;N/D;N/D;N/D;POVOS E COMUNIDADES TRADICIONAIS;N/D;;N/D;NÃO INFORMADO;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
54340a1750edb8931c0b5d5fdd03a80c;06/04/2022 13:27;TELEFÔNICO;NÃO;TERCEIRO;AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET);BRASIL;N/D;N/D;DIARIAMENTE;HÁ MAIS DE SEIS MESES;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;EM PÚBLICO OU POR MEIO QUE FACILITE A DIVULGAÇÃO/ NO ÂMBITO DA INTERNET;DESCONHECIDO(A);COMUNIDADE;N/D;N/D;;BRASIL;;;;N/D;N/D;;N/D;BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;N/D;N/D;N/D;N/D;N/D;DEMAIS COMUNIDADES TRADICIONAIS;N/D;COMUNIDADE;N/D;N/D;N/D;BRASIL;;;;N/D;N/D;NÃO SABE INFORMAR;N/D;BRASIL;N/D;N/D;N/D;N/D;N/D;N/D;POVOS E COMUNIDADES TRADICIONAIS;N/D;;N/D;NÃO INFORMADO;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
91e17607a6529da7239a14c547dcfbee;26/04/2022 22:55;TELEFÔNICO;NÃO;A PRÓPRIA VÍTIMA;AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET);BRASIL;N/D;N/D;OCASIONALMENTE;HÁ UMA SEMANA;20;VIOLÊNCIA CONTRA PESSOA SOCIALMENTE VULNERÁVEL;EM PÚBLICO OU POR MEIO QUE FACILITE A DIVULGAÇÃO/ NO ÂMBITO DA INTERNET;DESCONHECIDO(A);PESSOA FÍSICA;MASCULINO;N/D;25 A 29 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;SP;INDAIATUBA;MASSOTERAPEUTA;SUPERIOR INCOMPLETO;UMBANDA;PARDA;N/D;3 A 5 SM ;PESSOA FÍSICA;MASCULINO;N/D;40 A 44 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;FRANÇA;N/D;N/D;N/D;N/D;N/D;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
d1631a86d13998d12179505335867ff4;27/04/2022 12:53;TELEFÔNICO;NÃO;TERCEIRO;CASA DA VÍTIMA;BRASIL;RJ;SÃO PEDRO DA ALDEIA;DIARIAMENTE;HÁ MAIS DE UM ANO;20;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;N/D;DESCONHECIDO(A);PESSOA FÍSICA;N/D;N/D;10 A 11 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;RJ;SÃO PEDRO DA ALDEIA;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;70 A 74 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;RJ;SÃO PEDRO DA ALDEIA;COMERCIANTE VAREJISTA;N/D;UNIVERSAL DO REINO DE DEUS;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
92d47fe182e07e69cd67a1e6f54b040c;27/04/2022 12:53;TELEFÔNICO;NÃO;TERCEIRO;CASA DA VÍTIMA;BRASIL;RJ;SÃO PEDRO DA ALDEIA;DIARIAMENTE;HÁ MAIS DE UM ANO;20;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;N/D;DESCONHECIDO(A);PESSOA FÍSICA;N/D;N/D;10 A 11 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;RJ;SÃO PEDRO DA ALDEIA;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;FEMININO;N/D;60 A 64 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;RJ;SÃO PEDRO DA ALDEIA;COMERCIANTE VAREJISTA;N/D;UNIVERSAL DO REINO DE DEUS;PARDA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
a130ef916bdbb618e334806d5584accc;28/04/2022 02:53;TELEFÔNICO;SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA;ANÔNIMO;CASA NOTURNA;BRASIL;GO;GOIÂNIA;ÚNICA OCORRÊNCIA;NÃO SE APLICA;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;N/D;MESMO NÍVEL HIERÁRQUICO;PESSOA FÍSICA;N/D;N/D;;BRASIL;NATO;GO;GOIÂNIA;N/D;NÃO TEM DOENÇA RARA;;NÃO;BRASIL;GO;GOIÂNIA;N/D;ENSINO FUNDAMENTAL INCOMPLETO;N/D;BRANCA;N/D;1 A 3 SM;PESSOA JURÍDICA DE DIREITO PRIVADO;N/D;N/D;N/D;BRASIL;;;;N/D;N/D;NÃO SABE INFORMAR;N/D;BRASIL;GO;GOIÂNIA;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
d1631a86d13998d12179505335867ff4;27/04/2022 12:53;TELEFÔNICO;NÃO;TERCEIRO;CASA DA VÍTIMA;BRASIL;RJ;SÃO PEDRO DA ALDEIA;DIARIAMENTE;HÁ MAIS DE UM ANO;20;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;N/D;DESCONHECIDO(A);PESSOA FÍSICA;N/D;N/D;10 A 11 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;RJ;SÃO PEDRO DA ALDEIA;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;70 A 74 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;RJ;SÃO PEDRO DA ALDEIA;COMERCIANTE VAREJISTA;N/D;UNIVERSAL DO REINO DE DEUS;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
cbba4761f54de8a91b9aed3265a2d5c6;26/04/2022 22:55;TELEFÔNICO;NÃO;A PRÓPRIA VÍTIMA;AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET);BRASIL;N/D;N/D;OCASIONALMENTE;HÁ UMA SEMANA;20;VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA;EM PÚBLICO OU POR MEIO QUE FACILITE A DIVULGAÇÃO/ NO ÂMBITO DA INTERNET;EX-MARIDO;PESSOA FÍSICA;FEMININO;N/D;40 A 44 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;;N/D;FRANÇA;N/D;N/D;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;40 A 44 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;FRANÇA;N/D;N/D;N/D;N/D;N/D;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
a1d8473a2347739892a11c7671df8e28;23/04/2022 15:08;TELEFÔNICO;NÃO;TERCEIRO;CASA ONDE RESIDE A VÍTIMA E O SUSPEITO;BRASIL;PR;CURITIBA;DIARIAMENTE;HÁ UM MÊS;30;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;NA RELAÇÃO FAMILIAR;MÃE;PESSOA FÍSICA;FEMININO;N/D;05 A 06 ANOS;BRASIL;NATO;PR;CURITIBA;N/D;NÃO TEM DOENÇA RARA;;NÃO;BRASIL;PR;CURITIBA;N/D;N/D;SEM RELIGIÃO;BRANCA;N/D;1 A 3 SM;PESSOA FÍSICA;FEMININO;N/D;30 A 34 ANOS;BRASIL;NATO;PR;CURITIBA;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;NÃO;BRASIL;PR;CURITIBA;N/D;N/D;SEM RELIGIÃO;BRANCA;N/D;1 A 3 SM;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
a251a9daba2d19f7a0f13b4d97eee378;26/04/2022 12:58;TELEFÔNICO;SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA;TERCEIRO;OUTROS;BRASIL;PR;CURITIBA;ÚNICA OCORRÊNCIA;NÃO SE APLICA;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;PARA OBTENÇÃO DE BENEFÍCIO FINANCEIRO/ GANÂNCIA;DESCONHECIDO(A);COMUNIDADE;N/D;N/D;;BRASIL;;;;N/D;N/D;;N/D;BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;N/D;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;70 A 74 ANOS;BRASIL;NATO;PR;CURITIBA;NÃO TEM DEFICIÊNCIA;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;N/D;N/D;SÍNDICO;N/D;N/D;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
a7dfab45ff6c1b1514950b4ecbe4f961;27/04/2022 12:06;TELEFÔNICO;NÃO;PESSOA EM SOFRIMENTO PSÍQUICO;ÓRGÃOS PÚBLICOS;BRASIL;CE;CRATO;DIARIAMENTE;HÁ MAIS DE CINCO ANOS;50;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;EM RAZÃO DA IDADE;NÃO SE APLICA;PESSOA FÍSICA;FEMININO;N/D;12 A 14 ANOS;BRASIL;NATO;CE;CRATO;N/D;NÃO TEM DOENÇA RARA;;NÃO;BRASIL;CE;SANTANA DO CARIRI;N/D;N/D;N/D;BRANCA;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;50 A 54 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;CE;CRATO;MÉDICO 101;SUPERIOR COMPLETO;N/D;PARDA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
4a40e8bfbb7778ffa4a3903cd567c2c5;27/04/2022 12:06;TELEFÔNICO;NÃO;PESSOA EM SOFRIMENTO PSÍQUICO;ÓRGÃOS PÚBLICOS;BRASIL;CE;CRATO;DIARIAMENTE;HÁ MAIS DE CINCO ANOS;50;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;EM RAZÃO DA IDADE;NÃO SE APLICA;PESSOA FÍSICA;FEMININO;N/D;12 A 14 ANOS;BRASIL;NATO;SP;SÃO PAULO;N/D;NÃO TEM DOENÇA RARA;;NÃO;BRASIL;CE;ASSARÉ;N/D;ENSINO FUNDAMENTAL INCOMPLETO;N/D;BRANCA;N/D;N/D;PESSOA FÍSICA;FEMININO;N/D;50 A 54 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;CE;JUAZEIRO DO NORTE;ADVOGADO;SUPERIOR COMPLETO;N/D;BRANCA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
a130ef916bdbb618e334806d5584accc;28/04/2022 02:53;TELEFÔNICO;SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA;ANÔNIMO;CASA NOTURNA;BRASIL;GO;GOIÂNIA;ÚNICA OCORRÊNCIA;NÃO SE APLICA;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;N/D;MESMO NÍVEL HIERÁRQUICO;PESSOA FÍSICA;N/D;N/D;;BRASIL;NATO;GO;GOIÂNIA;N/D;NÃO TEM DOENÇA RARA;;NÃO;BRASIL;GO;GOIÂNIA;N/D;ENSINO FUNDAMENTAL INCOMPLETO;N/D;BRANCA;N/D;1 A 3 SM;PESSOA JURÍDICA DE DIREITO PRIVADO;N/D;N/D;N/D;BRASIL;;;;N/D;N/D;NÃO SABE INFORMAR;N/D;BRASIL;GO;GOIÂNIA;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
3777460cb719ba6aa80f9cbe6e60cdda;25/04/2022 10:04;TELEFÔNICO;NÃO;ANÔNIMO;OUTROS;BRASIL;RS;CAXIAS DO SUL;DIARIAMENTE;HÁ UM MÊS;10;VIOLÊNCIA CONTRA POPULAÇÃO LGBTQIA+;PARA OBTENÇÃO DE BENEFÍCIO FINANCEIRO/ GANÂNCIA;DESCONHECIDO(A);COMUNIDADE;N/D;N/D;;N/D;;;;N/D;N/D;;N/D;BRASIL;RS;CAXIAS DO SUL;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;FEMININO;N/D;35 A 39 ANOS;BRASIL;;;;NÃO TEM DEFICIÊNCIA;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;RS;CAXIAS DO SUL;N/D;N/D;N/D;PARDA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - NACIONAL
700cd6d796a79fa66ac87c00d28172f4;22/04/2022 13:25;TELEFÔNICO;NÃO;A PRÓPRIA VÍTIMA;CASA DA VÍTIMA;BRASIL;SC;DIONÍSIO CERQUEIRA;DIARIAMENTE;HÁ MAIS DE UM ANO;10;VIOLÊNCIA CONTRA PESSOA SOCIALMENTE VULNERÁVEL;N/D;DESCONHECIDO(A);PESSOA FÍSICA;MASCULINO;N/D;50 A 54 ANOS;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;;N/D;BRASIL;SC;DIONÍSIO CERQUEIRA;N/D;ENSINO MÉDIO COMPLETO;N/D;PARDA;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;N/D;BRASIL;;;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;PR;BARRACÃO;N/D;N/D;N/D;PARDA;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
531231cb871d0c0ab198e76f1de1f902;12/05/2022 21:33;TELEFÔNICO;SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA;ANÔNIMO;ÔNIBUS;BRASIL;SP;SÃO PAULO;ÚNICA OCORRÊNCIA;NÃO SE APLICA;10;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;PARA FINS DE EXPLORAÇÃO DO TRABALHO.OUTROS;DESCONHECIDO(A);PESSOA FÍSICA;FEMININO;N/D;;BRASIL;NATO;DENUNCIANTE NÃO SOUBE INFORMAR;;N/D;NÃO TEM DOENÇA RARA;;NÃO;BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;N/D;N/D;N/D;N/D;N/D;N/D;N/D;PESSOA FÍSICA;MASCULINO;N/D;55 A 59 ANOS;BRASIL;NATO;DENUNCIANTE NÃO SOUBE INFORMAR;;N/D;NÃO TEM DOENÇA RARA;NÃO SABE INFORMAR;N/D;BRASIL;N/D;N/D;N/D;N/D;N/D;N/D;N/D;N/D;;N/D;N/D;N/D;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE PESSOAS - INTERNACIONAL
